Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1
0,2B,10A,,270303.0,50.0,320202.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730102.0,40.0,670401.0,10.0,0.0,0.0,0.0,0.0,68467.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,2628.0,25.0,,>10 to 15,3.0,1.0,42.0,12.0,8.0,4.0
1,,,A ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32D,30B,H ,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67297.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2828.0,25.0,,more than 15,0.0,0.0,5.0,6.0,3.0,4.0
1,2B,10A,C ,280112.0,50.0,280302.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,700103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500202.0,CHIEF_INVESTIGATOR,1965.0,,Other,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1,328D,30D,A ,329999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69482.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2883.0,25.0,Yes ,>5 to 10,2.0,2.0,0.0,0.0,7.0,4.0
1,21A,50A,A ,360105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11322.0,CHIEF_INVESTIGATOR,1965.0,Australia,,1798.0,118.0,Yes ,>=0 to 5,3.0,0.0,0.0,4.0,1.0,2.0
1,4D,10A,G ,380103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,30.0,730204.0,20.0,730219.0,20.0,780108.0,30.0,0.0,0.0,26107.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2558.0,25.0,Yes ,>5 to 10,2.0,5.0,3.0,7.0,8.0,0.0
0,2B,10A,,390111.0,50.0,399999.0,30.0,390303.0,20.0,0.0,0.0,0.0,0.0,610104.0,50.0,750599.0,30.0,750504.0,20.0,0.0,0.0,0.0,0.0,85082.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3658.0,22.0,,,0.0,1.0,0.0,1.0,3.0,3.0
1,2B,10A,,339999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82072.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2298.0,46.0,,Less than 0,1.0,1.0,0.0,6.0,6.0,1.0
1,,,B ,300105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17772.0,CHIEF_INVESTIGATOR,1955.0,Australia,,1033.0,1.0,Yes ,>5 to 10,0.0,0.0,0.0,0.0,1.0,4.0
1,21A,50A,A ,270105.0,25.0,320702.0,25.0,321013.0,50.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10352.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2763.0,25.0,,,1.0,2.0,1.0,2.0,0.0,0.0
1,29A,10B,B ,270603.0,40.0,321003.0,30.0,321004.0,30.0,0.0,0.0,0.0,0.0,730106.0,50.0,730105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,74162.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2813.0,25.0,Yes ,>5 to 10,2.0,7.0,14.0,27.0,9.0,7.0
0,4D,10A,,321013.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
0,21A,50A,,,,,,,,,,,,,,,,,,,,,,33227.0,CHIEF_INVESTIGATOR,1965.0,Western Europe,,1623.0,13.0,Yes ,>5 to 10,0.0,2.0,4.0,8.0,10.0,3.0
1,21A,50A,A ,300403.0,70.0,300504.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,630104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585877.0,CHIEF_INVESTIGATOR,1975.0,Western Europe,,1038.0,1.0,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,3.0,0.0
1,,,A ,330199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10987.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2298.0,46.0,Yes ,Less than 0,0.0,0.0,0.0,0.0,1.0,0.0
1,2B,10A,D ,310105.0,70.0,370603.0,20.0,310102.0,10.0,0.0,0.0,0.0,0.0,750901.0,90.0,750801.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,78132.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3508.0,4.0,Yes ,>5 to 10,3.0,0.0,2.0,6.0,0.0,0.0
0,2B,10A,,420202.0,60.0,400103.0,20.0,420399.0,20.0,0.0,0.0,0.0,0.0,751001.0,70.0,750901.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,314557.0,CHIEF_INVESTIGATOR,1960.0,Australia,,528.0,7.0,,,0.0,1.0,0.0,3.0,3.0,1.0
0,4D,10A,,320305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82502.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2603.0,25.0,,>5 to 10,4.0,3.0,0.0,2.0,0.0,0.0
0,4D,10A,,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730301.0,40.0,730204.0,30.0,730199.0,30.0,0.0,0.0,0.0,0.0,105337.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2828.0,25.0,,>=0 to 5,2.0,4.0,9.0,7.0,6.0,2.0
0,,,,270603.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,4.0,9.0,0.0,9.0,7.0,0.0
0,51C,20C,A ,240301.0,80.0,240401.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4302.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3198.0,31.0,Yes ,>10 to 15,5.0,4.0,2.0,10.0,10.0,10.0
0,4D,10A,D ,321015.0,60.0,270199.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,60.0,730305.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,,,B ,320702.0,50.0,320704.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69032.0,DELEGATED_RESEARCHER,1965.0,Australia,English,2538.0,25.0,Yes ,>5 to 10,4.0,6.0,6.0,7.0,5.0,2.0
0,2B,10A,,370401.0,40.0,370502.0,40.0,340207.0,20.0,0.0,0.0,0.0,0.0,750702.0,50.0,750101.0,40.0,780107.0,10.0,0.0,0.0,0.0,0.0,7842.0,CHIEF_INVESTIGATOR,1960.0,Asia Pacific,Other,1033.0,1.0,Yes ,>5 to 10,1.0,1.0,0.0,3.0,1.0,1.0
1,4D,20C,A ,250302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35602.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>=0 to 5,1.0,0.0,13.0,6.0,6.0,6.0
0,21A,50A,A ,320504.0,50.0,270208.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,630301.0,33.0,630302.0,33.0,630303.0,34.0,0.0,0.0,0.0,0.0,34737.0,CHIEF_INVESTIGATOR,1970.0,North America,,2603.0,25.0,Yes ,Less than 0,3.0,8.0,2.0,8.0,10.0,1.0
1,4D,20C,A ,320702.0,50.0,321016.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,40.0,730111.0,40.0,730203.0,20.0,0.0,0.0,0.0,0.0,115407.0,PRINCIPAL_SUPERVISOR,1970.0,Asia Pacific,,2878.0,25.0,Yes ,>=0 to 5,0.0,1.0,45.0,8.0,34.0,15.0
1,2B,10A,E ,230119.0,50.0,280210.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44732.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,2.0,7.0,2.0,0.0
1,196D,20C,C ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21732.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2853.0,25.0,Yes ,>5 to 10,1.0,1.0,3.0,21.0,15.0,18.0
1,32D,30B,B ,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730201.0,40.0,730108.0,30.0,730101.0,30.0,0.0,0.0,0.0,0.0,77977.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2523.0,25.0,,Less than 0,0.0,0.0,1.0,13.0,5.0,0.0
1,4D,20C,H ,270299.0,50.0,321011.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730299.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,79192.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2523.0,25.0,Yes ,more than 15,1.0,2.0,31.0,35.0,14.0,2.0
0,21A,50A,A ,,,,,,,,,,,,,,,,,,,,,135862.0,CHIEF_INVESTIGATOR,1975.0,New Zealand,,2053.0,19.0,,,0.0,1.0,0.0,0.0,0.0,0.0
1,75C,10B,A ,320801.0,50.0,320803.0,25.0,320899.0,25.0,0.0,0.0,0.0,0.0,730305.0,50.0,730204.0,25.0,730214.0,25.0,0.0,0.0,0.0,0.0,63812.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,2553.0,25.0,,more than 15,1.0,0.0,4.0,5.0,8.0,1.0
0,40D,30B,B ,,,,,,,,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,2B,10A,C ,321025.0,40.0,410199.0,40.0,321216.0,20.0,0.0,0.0,0.0,0.0,730303.0,40.0,730217.0,40.0,730111.0,20.0,0.0,0.0,0.0,0.0,79562.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2883.0,25.0,Yes ,more than 15,1.0,0.0,0.0,0.0,2.0,12.0
0,24D,30B,A ,270201.0,70.0,270103.0,10.0,270102.0,10.0,270602.0,10.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636257.0,CHIEF_INVESTIGATOR,1980.0,,,2678.0,25.0,,Less than 0,3.0,4.0,3.0,2.0,1.0,1.0
0,60D,30D,,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86672.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2713.0,25.0,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0
1,4D,20C,A ,270602.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89467.0,PRINCIPAL_SUPERVISOR,1960.0,New Zealand,,2678.0,25.0,,,1.0,0.0,8.0,2.0,2.0,0.0
0,2B,10A,,310103.0,50.0,291004.0,30.0,310105.0,20.0,0.0,0.0,0.0,0.0,750803.0,40.0,750804.0,40.0,750901.0,20.0,0.0,0.0,0.0,0.0,55532.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,3508.0,4.0,Yes ,>5 to 10,0.0,2.0,0.0,1.0,0.0,1.0
0,32D,30B,,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,85.0,730114.0,5.0,730201.0,10.0,0.0,0.0,0.0,0.0,16137.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2653.0,25.0,,>10 to 15,5.0,18.0,6.0,6.0,2.0,0.0
0,4D,20C,,321214.0,20.0,321207.0,40.0,321208.0,40.0,0.0,0.0,0.0,0.0,730218.0,20.0,730213.0,40.0,730206.0,40.0,0.0,0.0,0.0,0.0,79632.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2523.0,25.0,Yes ,more than 15,1.0,1.0,1.0,3.0,5.0,2.0
1,2B,10A,,240302.0,80.0,240101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9042.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3198.0,31.0,Yes ,more than 15,2.0,0.0,6.0,13.0,2.0,1.0
1,269A,30B,A ,321202.0,50.0,321015.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,70.0,730203.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,937957.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2523.0,25.0,Yes ,>=0 to 5,3.0,0.0,3.0,8.0,0.0,3.0
1,21A,50A,A ,291404.0,70.0,290699.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,670904.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22847.0,CHIEF_INVESTIGATOR,1980.0,Australia,,2053.0,19.0,Yes ,>=0 to 5,2.0,0.0,4.0,4.0,1.0,0.0
1,,,D ,280204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31457.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2153.0,19.0,,Less than 0,0.0,1.0,4.0,1.0,3.0,0.0
1,4D,10A,G ,320202.0,60.0,320206.0,30.0,320207.0,10.0,0.0,0.0,0.0,0.0,730102.0,70.0,730108.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15767.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2628.0,25.0,Yes ,>=0 to 5,1.0,0.0,30.0,11.0,1.0,2.0
0,4D,10A,,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670401.0,34.0,670402.0,33.0,670403.0,33.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,,,A ,,,,,,,,,,,,,,,,,,,,,76022.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2103.0,19.0,Yes ,>10 to 15,2.0,3.0,16.0,10.0,2.0,0.0
0,80D,30C,G ,249902.0,40.0,270802.0,30.0,280203.0,30.0,0.0,0.0,0.0,0.0,670402.0,40.0,670403.0,30.0,700103.0,30.0,0.0,0.0,0.0,0.0,9067.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2538.0,25.0,Yes ,more than 15,3.0,5.0,15.0,16.0,6.0,3.0
0,188D,30D,B ,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734322.0,CHIEF_INVESTIGATOR,1965.0,,,2603.0,25.0,,>=0 to 5,2.0,10.0,0.0,0.0,0.0,0.0
0,137A,20C,,320502.0,40.0,320603.0,20.0,320602.0,40.0,0.0,0.0,0.0,0.0,730110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19517.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2668.0,25.0,Yes ,>=0 to 5,4.0,6.0,1.0,0.0,1.0,0.0
0,2B,10A,,360101.0,40.0,399901.0,30.0,370107.0,30.0,0.0,0.0,0.0,0.0,750604.0,50.0,750599.0,30.0,750601.0,20.0,0.0,0.0,0.0,0.0,116057.0,CHIEF_INVESTIGATOR,1970.0,Australia,,828.0,7.0,,Less than 0,0.0,2.0,0.0,9.0,0.0,0.0
0,24D,30B,B ,320799.0,75.0,320704.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449137.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2538.0,25.0,Yes ,>=0 to 5,1.0,4.0,4.0,0.0,1.0,1.0
0,2B,10A,,370199.0,90.0,370106.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,90.0,730299.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,54322.0,CHIEF_INVESTIGATOR,1960.0,Eastern Europe,,2923.0,25.0,,Less than 0,0.0,4.0,0.0,1.0,0.0,6.0
1,7C,10A,A ,300505.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408232.0,CHIEF_INVESTIGATOR,1965.0,Australia,,1428.0,34.0,Yes ,>=0 to 5,1.0,3.0,0.0,0.0,0.0,0.0
1,2B,10A,,350201.0,60.0,380108.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,720403.0,60.0,750101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3067.0,CHIEF_INVESTIGATOR,1950.0,,,,,,,0.0,0.0,3.0,3.0,1.0,0.0
0,4D,10A,,320299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,30.0,730108.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,936352.0,CHIEF_INVESTIGATOR,1980.0,,,2628.0,25.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0
1,21A,50A,A ,370201.0,40.0,370204.0,20.0,379901.0,40.0,0.0,0.0,0.0,0.0,730399.0,60.0,750303.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,500457.0,CHIEF_INVESTIGATOR,1950.0,,,2518.0,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0
1,34B,30C,A ,270501.0,75.0,270701.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,770504.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85642.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3258.0,31.0,Yes ,>=0 to 5,5.0,7.0,21.0,27.0,27.0,9.0
0,4D,10A,,320602.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730118.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730127.0,CHIEF_INVESTIGATOR,1980.0,Australia,,2678.0,25.0,,,1.0,4.0,0.0,0.0,0.0,0.0
0,4D,10A,,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,20.0,730106.0,40.0,730105.0,40.0,0.0,0.0,0.0,0.0,73422.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,2713.0,25.0,Yes ,>10 to 15,5.0,5.0,9.0,12.0,9.0,8.0
0,21A,50A,A ,350204.0,70.0,350201.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,710302.0,20.0,720401.0,50.0,720403.0,30.0,0.0,0.0,0.0,0.0,500007.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,1623.0,13.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,1.0,1.0
1,,,A ,300801.0,34.0,300803.0,33.0,230204.0,33.0,0.0,0.0,0.0,0.0,760299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49592.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2103.0,19.0,Yes ,>=0 to 5,0.0,0.0,0.0,0.0,1.0,1.0
0,53A,30B,B ,320207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12957.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2603.0,25.0,Yes ,>5 to 10,1.0,8.0,21.0,7.0,9.0,1.0
1,,,A ,330199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351122.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2298.0,46.0,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0
1,21A,50A,A ,370499.0,60.0,300803.0,30.0,260602.0,10.0,0.0,0.0,0.0,0.0,760101.0,70.0,750901.0,20.0,770102.0,10.0,0.0,0.0,0.0,0.0,144477.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,English,1033.0,1.0,Yes ,>=0 to 5,1.0,1.0,0.0,8.0,6.0,1.0
1,21A,50A,A ,270402.0,70.0,300601.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,620301.0,70.0,620199.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,CHIEF_INVESTIGATOR,1955.0,Australia,,3028.0,31.0,Yes ,>10 to 15,1.0,2.0,4.0,38.0,11.0,2.0
1,148D,30B,A ,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,
1,,,A ,321015.0,70.0,321012.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,70.0,730115.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,78827.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2498.0,25.0,Yes ,more than 15,4.0,3.0,8.0,17.0,10.0,2.0
0,21A,50A,A ,310102.0,50.0,310105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750901.0,40.0,750103.0,30.0,750801.0,30.0,0.0,0.0,0.0,0.0,72497.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3508.0,4.0,Yes ,>10 to 15,0.0,1.0,0.0,0.0,0.0,0.0
0,2B,10A,,239901.0,60.0,291599.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,60.0,730107.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,38457.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2153.0,19.0,,Less than 0,0.0,1.0,3.0,7.0,2.0,1.0
0,222B,30C,,320702.0,50.0,321206.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730219.0,50.0,730213.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,76757.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2153.0,19.0,Yes ,>=0 to 5,1.0,0.0,3.0,2.0,0.0,0.0
1,21A,50A,A ,321006.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,60.0,730113.0,20.0,730109.0,20.0,0.0,0.0,0.0,0.0,85862.0,CHIEF_INVESTIGATOR,1950.0,Western Europe,,2728.0,25.0,,>=0 to 5,7.0,2.0,0.0,3.0,11.0,3.0
1,2B,10A,C ,350301.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952.0,CHIEF_INVESTIGATOR,1955.0,Australia,,1663.0,13.0,,,2.0,0.0,0.0,3.0,4.0,3.0
0,34B,30C,A ,,,,,,,,,,,,,,,,,,,,,19082.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2563.0,25.0,Yes ,>=0 to 5,0.0,2.0,7.0,4.0,3.0,1.0
0,2B,10A,,290804.0,50.0,310203.0,30.0,340203.0,20.0,0.0,0.0,0.0,0.0,680499.0,50.0,680599.0,30.0,720403.0,20.0,0.0,0.0,0.0,0.0,72722.0,CHIEF_INVESTIGATOR,1955.0,Australia,English,2103.0,19.0,Yes ,more than 15,0.0,3.0,3.0,2.0,3.0,4.0
0,4D,10A,G ,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,40.0,730212.0,40.0,670403.0,20.0,0.0,0.0,0.0,0.0,887717.0,CHIEF_INVESTIGATOR,1960.0,,,2653.0,25.0,,>=0 to 5,1.0,2.0,3.0,3.0,0.0,0.0
1,47C,10B,A ,250103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89472.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3048.0,31.0,Yes ,>=0 to 5,12.0,1.0,21.0,3.0,4.0,0.0
1,4D,10A,G ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>10 to 15,2.0,0.0,9.0,9.0,13.0,2.0
1,207C,20C,,321202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66737.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2763.0,25.0,Yes ,>5 to 10,0.0,1.0,0.0,4.0,7.0,6.0
1,,,,999999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79192.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2523.0,25.0,Yes ,more than 15,1.0,4.0,42.0,55.0,18.0,4.0
0,281A,20C,C ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>10 to 15,4.0,5.0,19.0,19.0,19.0,5.0
1,21A,50A,A ,270603.0,40.0,321004.0,40.0,321005.0,20.0,0.0,0.0,0.0,0.0,730105.0,40.0,730204.0,20.0,730215.0,40.0,0.0,0.0,0.0,0.0,147857.0,CHIEF_INVESTIGATOR,1975.0,Australia,,2678.0,25.0,,Less than 0,2.0,9.0,0.0,0.0,0.0,0.0
0,18B,20A,G ,321216.0,60.0,321206.0,20.0,321204.0,20.0,0.0,0.0,0.0,0.0,730217.0,40.0,730219.0,40.0,730213.0,20.0,0.0,0.0,0.0,0.0,84622.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2973.0,25.0,,>=0 to 5,0.0,5.0,8.0,10.0,2.0,5.0
